Ticker,Date,Open,High,Low,Close,Change,% Change,Volume
FPT,19/01/2022,52401.82674444818,53056.1060795094,52342.34680489716,52520.78662355022,,,794900
FPT,18/01/2022,52520.78662355022,53294.02583771348,52342.34680489716,52401.82674444818,,,1301900
FPT,17/01/2022,53829.34529367265,54305.18481008081,52937.14620040736,52937.14620040736,,,1972700
FPT,14/01/2022,54543.104568284885,54781.024326488965,54067.26505187673,54305.18481008081,,,909300
FPT,13/01/2022,54067.26505187673,55137.903963795085,53412.98571681552,54781.024326488965,,,1947800
FPT,12/01/2022,52996.62613995838,53888.82523322367,52639.74650265226,53294.02583771348,,,2240700
FPT,11/01/2022,54721.544386937945,54840.50426603999,52996.62613995838,53234.54589816246,,,2746600
FPT,10/01/2022,55435.30366155018,55613.74348020324,54662.064447386925,54721.544386937945,,,2733400
FPT,07/01/2022,55375.82372199917,55732.70335930528,55375.82372199917,55554.26354065222,,,1357800
FPT,06/01/2022,55673.22341975426,55911.143177958336,55613.74348020324,55613.74348020324,,,2304700
FPT,05/01/2022,55732.70335930528,56030.103057060376,55613.74348020324,55673.22341975426,,,1789800
FPT,04/01/2022,55554.26354065222,56030.103057060376,55494.7836011012,55613.74348020324,,,2149300
FPT,31/12/2021,55792.1832988563,56149.062936162416,55316.343782448144,55316.343782448144,,,1739700
FPT,30/12/2021,55732.70335930528,56089.5829966114,55613.74348020324,55673.22341975426,,,1226800
FPT,29/12/2021,56386.982694366496,56386.982694366496,55673.22341975426,55673.22341975426,,,912200
FPT,28/12/2021,56208.54287571344,56446.46263391752,55970.62311750936,56208.54287571344,,,1199600
FPT,27/12/2021,56030.103057060376,56505.94257346853,55494.7836011012,56208.54287571344,,,1063700
FPT,24/12/2021,55613.74348020324,56208.54287571344,55197.3839033461,55792.1832988563,,,1224100
FPT,23/12/2021,56505.94257346853,56505.94257346853,55316.343782448144,55435.30366155018,,,3647858
FPT,22/12/2021,56505.94257346853,56743.86233167261,56268.022815264456,56505.94257346853,,,2206500
FPT,21/12/2021,56922.30215032567,57041.26202942771,56565.42251301955,56624.90245257057,,,1711718
FPT,20/12/2021,57398.14166673383,57398.14166673383,56803.34227122363,56981.78208987669,,,1832100
FPT,17/12/2021,56862.82221077465,57695.54136448892,56803.34227122363,57338.66172718281,,,1388100
FPT,16/12/2021,57992.94106224402,57992.94106224402,56803.34227122363,56803.34227122363,,,1763600
FPT,15/12/2021,56922.30215032567,57279.18178763179,56862.82221077465,57041.26202942771,,,2927500
FPT,14/12/2021,57100.74196897873,57338.66172718281,56743.86233167261,56922.30215032567,,,2175500
FPT,13/12/2021,57398.14166673383,57398.14166673383,56862.82221077465,57100.74196897873,,,1073804
FPT,10/12/2021,57338.66172718281,57695.54136448892,56743.86233167261,56981.78208987669,,,1624900
FPT,09/12/2021,56565.42251301955,57695.54136448892,56565.42251301955,57695.54136448892,,,1169100
FPT,08/12/2021,57398.14166673383,57398.14166673383,56505.94257346853,56862.82221077465,,,1150300
FPT,07/12/2021,56505.94257346853,57100.74196897873,56208.54287571344,57100.74196897873,,,1451000
FPT,06/12/2021,56803.34227122363,57398.14166673383,56030.103057060376,56208.54287571344,,,3217900
FPT,03/12/2021,58171.38088089708,58171.38088089708,56803.34227122363,56803.34227122363,,,2009700
FPT,02/12/2021,58052.42100179504,58468.78057865218,57814.50124359096,57814.50124359096,,,1162895
FPT,01/12/2021,57992.94106224402,58647.22039730523,57517.10154583586,58409.30063910116,,,1254900
FPT,30/11/2021,58349.82069955014,58587.74045775421,57695.54136448892,57755.02130403994,,,2583100
FPT,29/11/2021,57992.94106224402,58825.66021595829,57992.94106224402,58349.82069955014,,,2867500
FPT,26/11/2021,59539.41949057053,59955.77906742766,58766.18027640727,58825.66021595829,,,1996200
FPT,25/11/2021,58587.74045775421,60550.57846293786,58468.78057865218,59479.93955101951,,,6169200
FPT,24/11/2021,57517.10154583586,58528.2605182032,57338.66172718281,58230.8608204481,,,2906717
FPT,23/11/2021,56505.94257346853,57457.62160628485,56446.46263391752,57457.62160628485,,,2613175
FPT,22/11/2021,56803.34227122363,57100.74196897873,56505.94257346853,56505.94257346853,,,1863500
FPT,19/11/2021,57992.94106224402,58171.38088089708,56565.42251301955,56684.38239212159,,,3224800
FPT,18/11/2021,58468.78057865218,58706.70033685625,57398.14166673383,57398.14166673383,,,2842000
FPT,17/11/2021,58468.78057865218,58528.2605182032,58290.34075999912,58468.78057865218,,,2196600
