Ticker,Period,Net Revenue,Revenue Growth,Gross Profit,Gross Profit Growth,Operating Profit,Operating Profit Growth,Profit Before Tax,Profit Before Tax Growth,Net Profit After Tax,Net Profit After Tax Growth,Total Assets,Total Assets Growth,Current Assets,Current Assets Growth,Non-Current Assets,Non-Current Assets Growth,Current Liabilities,Current Liabilities Growth,Short-term Debt,Short-term Debt Growth,Long-term Liabilities,Long-term Liabilities Growth,Equity,Equity Growth,Charter Capital,Charter Capital Growth,P/E,P/B,EV/EBITDA,EPS (VND/Share),EPS Growth,Book Value (VND/Share),Gross Margin,EBIT Margin,EBITDA Margin,Net Profit Margin,ROE LTM,ROA LTM,Asset Turnover (turns),Fixed Asset Turnover,Days Sales Outstanding,Days Inventory Outstanding,Days Payable Outstanding,Cash Conversion Cycle,Debt to Equity,"Vay và nợ thuê tài chính ngắn hạn, dài hạn / Vốn chủ sở hữu",Nợ vay ròng / Vốn chủ sở hữu,Tổng tài sản / Vốn chủ sở hữu,Khả năng thanh toán tổng quát,Khả năng thanh toán nhanh,Khả năng thanh toán tức thời,Khả năng thanh toán lãi vay,Vốn hóa (Tỷ đồng),Số lượng cổ phiếu lưu hành (Triệu CP)
GAS,Q1/2019,18639132877076,0.0263,4345999711037,0.0883,3813041528834,0.1524,3816725536920,0.1533,3029441481891,0.1616,62009451511842,-0.0626,40888257908879,-0.0489,21121193602963,-0.0881,13054150722584,0.0111,1493676331947,-0.1358,3027099122618.0,-0.5943,45928201666640,0.0033,19139500000000,,14.786749046909357,3.916977351743335,8.420373498325194,1582.821642096711,0.1616,23050.327836992084,0.2332,0.2079,0.2448,0.1644,0.2781,0.1989999999999999,0.2992113285644808,0.368051904764978,98.24026448218105,44.36163933859429,65.74615819840452,76.85574562237082,0.3500999999999999,0.0868999999999999,-0.5105,1.3974938459021342,3.85600945876375,3.015597436882259,2.1015533210665724,77.49818067480523,205175440000000,1913950000
GAS,Q4/2018,19013576128730,0.1132,4733785318783,-0.1253,4119550856197,-0.1378,4074295672624,-0.1594,3222582937288,-0.1216,62578965420769,0.0128,40954625860982,0.0716,21624339559787,-0.0825,11199310466133,0.0245,1489642437234,-0.1427999999999999,3915069253517.0,-0.4911999999999999,47464585701119,0.0997,19139500000000,,14.695767332593878,4.339570795918126,8.492845930397898,1683.734129568693,-0.1216,23870.44692979545,0.249,0.2195,0.2559,0.1721,0.2727,0.1987,0.3077156739212931,0.3757584863680379,85.09561224736456,41.58698622700739,57.43601477552276,69.24658369884918,0.3184,0.1028999999999999,-0.4935,1.372316880428065,4.140359484247371,3.482578833440996,2.527667177095546,48.88604006761809,202113120000000,1913950000
GAS,Q3/2018,18426176272138,0.2214999999999999,4794857395032,0.5677,4065051355858,0.6775,4062557697560,0.6557999999999999,3201029856853,0.6834,60999894807152,0.0069,38969975605043,0.0486,22029919202109,-0.0592,11685214700205,0.0037,1783800294528,-0.098,5057738269986.0,-0.3315999999999999,44256941836961,0.0698,19139500000000,,16.70822397234877,4.3513653466195725,9.46450506986592,1672.473082814598,0.6829000000000001,22202.656560097705,0.2602,0.2263,0.2562,0.1772,0.3002,0.2114,0.2855156119491838,0.3645913672629322,101.81089751144737,47.27548482034357,76.83438041478117,72.25200191700975,0.3782999999999999,0.1437,-0.4957,1.4198570018969348,3.6433175746091897,3.223571776113807,2.421978306738386,44.24645146883014,170341550000000,1913950000
GAS,Q2/2018,20025382346933,0.2402,4782962555730,0.5099,3901214648273,0.6206,3908411442329,0.6420999999999999,3070691799756,0.6774,68073091054073,0.1275,45463244067606,0.2275,22609846986467,-0.0313,15989593475583,0.4068,1668156523635,-0.0243999999999999,7035837137966.0,-0.0784,45047660440524,0.0886999999999999,19139500000000,,20.25072431879671,4.607520035998065,11.51345886479471,1604.3740953295542,0.6769,22567.62927900049,0.2387999999999999,0.2006,0.2428,0.1574,0.2673,0.1798,0.2983901597389352,0.3973758779055701,102.89309154461203,51.49151120174507,78.72639922818168,75.65820351817543,0.5111,0.1833,-0.4919,1.486268531591436,2.95643074809712,2.7038825871729446,1.902213227314962,44.39451233713862,214362400000000,1913950000
GAS,Q1/2018,18162316570597,0.1172,3993444352149,0.1753,3308879219570,0.2087,3309459349546,0.1885,2608039500284,0.1985,66149715518727,0.0842,42989139258890,0.1462,23160576259837,-0.0147,12910731297064,0.2102,1728438026052,0.4397999999999999,7460759125588.0,-0.0509,45778225096075,0.0775,19139500000000,,22.383213191718145,5.176307091302347,12.741047306013083,1362.647665970375,0.1981,22984.16483761645,0.2198999999999999,0.1891,0.2214,0.1467999999999999,0.2332,0.1619,0.2839265862036542,0.3823199471621734,102.75842637588278,47.9515039232352,63.7629286221656,86.94700167695237,0.445,0.1916,-0.4574,1.4407381626744538,3.247171127212768,3.1692878126612416,2.300950128586565,32.228595565804724,161920170000000,1913950000
GAS,Q4/2017,17080564031778,0.0905,5411699509607,0.1265,4778115235716,0.2027,4846904016084,0.2165,3668687544455,0.1963,61786993850008,0.0859,38218561704242,0.1459,23568432145766,0.001,10931313159127,0.1752,1737699131097,0.4761999999999999,7695454408354.0,0.142,43160226282527,0.0564,19139500000000,,16.937785972888705,3.8304203990852,9.298786894838996,1916.814725805272,0.1959,21637.04703459181,0.3167999999999999,0.2875,0.3235,0.2207,0.2343,0.1659,0.2791704529010595,0.3841946287601081,97.51248375324847,54.83411893359699,84.36206797424107,67.98453471260439,0.4316,0.2097,-0.4177,1.412609699900565,3.3171076852795984,3.3451639992954267,2.47722909137118,87.39023881428692,256469300000000,1913950000
GAS,Q3/2017,15084734273334,0.0941,3058449978294,0.6931999999999999,2423287815683,0.91,2453540191389,0.9288,1901526005122,0.9725,60579566466685,0.0426,37162879588530,0.0789,23416686878155,-0.0103,11641622770191,0.2595,1977691952458,1.192,7566923625033.0,0.1362,41371020071461,-0.0197,19139500000000,,14.90227713105858,3.0194060721716234,7.594090285998419,993.8212680361916,0.9725,20741.848602042388,0.2028,0.1668,0.2061,0.1301999999999999,0.2189,0.1542,0.2494232746681561,0.341796757546788,97.51139230065814,48.13670900765007,77.01757759028278,68.63052371802543,0.4643,0.2214,-0.4135,1.4201196778465814,3.15378192707739,3.0329421343621417,2.256129895801982,49.20216965060944,202623560613000,1913348070
GAS,Q2/2017,16147221944634,0.0278,3167713717946,0.2498,2407194729301,0.2423,2380194995209,0.212,1830638573431,0.0987,60377343375858,0.0143,37037148005606,0.024,23340195370252,-0.0007,11365717959827,-0.0065,1709929307045,0.3371,7634503457111.0,0.1239,41377121958920,0.002,19139500000000,,13.48800504855448,2.605166563085481,6.696882848086624,956.7723730638304,0.0987,20749.11373379492,0.1962,0.153,0.1939,0.1173,0.1977,0.1363,0.2660379471158943,0.3673074978432532,111.06848203265136,38.52854081479396,60.3686747451988,89.2283481022465,0.4592,0.2168,-0.4124,1.4503816176963178,3.177717882910239,3.1427467424726325,2.2908695825988383,34.82949414765678,135273708549000,1913348070
GAS,Q1/2017,16257395978146,0.1626,3397818884685,0.4114,2737623296720,0.4100999999999999,2784589676220,0.4275,2176074932278,0.6553,61013023071375,0.0218,37506548515539,0.053,23506474555836,-0.0242,10668078057386,0.0936999999999999,1200504322198,0.1547,7860957110827.0,0.2394,42483987903162,-0.0259,19139500000000,,16.100309043863703,2.88471114598193,8.015839795018403,1137.31263349172,0.6553,21303.820180413903,0.209,0.1752,0.2242,0.1363,0.1838,0.131,0.2757587206221576,0.3710411794589776,132.36501936737025,38.591917839315656,65.44285654286142,105.51408066382449,0.4361,0.205,-0.3728,1.4021722988065632,3.2928332488700915,3.382422828355331,2.3011568595882794,57.11310741006672,114035544972000,1913348070
GAS,Q4/2016,15662687181741,-0.0928,4803982986335,1.4388,3972824768287,1.8387,3984205128251,1.7474,3066694072863,1.9361,56897271416985,0.003,33352699433088,-0.0141999999999999,23544571983897,0.0285,9301326983351,0.0355,1177156860474,-0.2595,6738437243605.0,0.3898,40857507190029,-0.0475,19139500000000,0.01,25.84724314692651,3.1843036618542016,11.020778266816851,1602.789435412554,1.9361,20452.65436096789,0.3067,0.2606,0.2952,0.1964,0.1712999999999999,0.1263,0.2723848595809574,0.3571532253883568,119.66726226487302,44.957606015953566,76.93702686999418,87.68784141083239,0.3926,0.1846999999999999,-0.291,1.3566522211507122,3.547263576441165,3.446387608163642,2.089595424728716,47.70896578587544,102555456552000,1913348070
GAS,Q3/2016,13787161284295,-0.1232,1806265597392,-0.4872999999999999,1268727047580,-0.5756,1272041947865,-0.5763,963994231140,-0.584,58106823934253,0.0588,34445727311753,0.0574,23661096622500,0.061,9242784916462,0.6512,902248912101,-0.1693,6660137727054.0,0.2339,42203901290737,-0.0383,19139500000000,0.01,19.155566441835045,3.0733040281906066,8.993157831841556,503.8258570172232,-0.5881000000000001,21166.323051223502,0.131,0.0982,0.1551,0.0715,0.1208,0.092,0.2344095326941641,0.3139912749916199,115.00584372784786,42.55872038302938,64.99006843602018,92.57449567485706,0.3768,0.1707,-0.3597999999999999,1.3124492173696634,3.653845600383684,3.57765356594425,2.4220982712215253,25.90972502498386,111930862095000,1913348070
GAS,Q2/2016,15711204648494,-0.0037,2534545659865,-0.3423,1937705942330,-0.427,1963898110469,-0.4177,1666218535503,-0.3561999999999999,59526287021889,0.1266,36169454276454,0.1439,23356832745435,0.1009,11440312948339,0.6947,1278837372753,-0.182,6792694715475.0,0.4963,41293279358075,-0.0060999999999999,19139500000000,0.01,14.617249749582724,2.549587895622674,6.896070268449827,870.8392171963776,-0.3626,20661.80222247173,0.1613,0.1319,0.1964,0.1039,0.1594,0.1175,0.2635332711863117,0.3818775603781107,96.2416915630957,38.79579676442693,60.98085839794791,74.05662992957473,0.4415,0.1873,-0.3722999999999999,1.3563850825003565,3.264754127210037,3.037834088265378,2.019779954554727,28.573261207384345,132021016830000,1913348070
GAS,Q1/2016,13984088290150,-0.0997,2407384873260,-0.4054,1941431648226,-0.4194,1950610722292,-0.4214,1314606779422,-0.4911,59708787758377,0.1272,35618291595190,0.0832,24090496163187,0.1993,9753736530277,0.4395,1039665896029,-0.4966,6342764848492.0,0.0899,43612286379608,0.1314,19139500000000,0.01,8.789337831801292,1.826463322494647,3.936495793776961,687.0714220972873,-0.4961,21768.22383542321,0.1722,0.1445,0.1968,0.1058,0.1862,0.1358,0.2402079745274189,0.3649130138357133,105.8365993199312,41.08362689830401,65.07827534269323,81.84195087554198,0.3691,0.1617,-0.3901,1.371449448381746,3.709426437047484,3.509719868518512,2.467314173341378,38.981452996103656,117670906305000,1913348070
GAS,Q4/2015,17264395697135,-0.092,1969848914792,-0.7028,1399528662082,-0.7696,1450149790560,-0.7613,1044480828638,-0.7817000000000001,56724384934262,0.0550999999999999,33833056771342,0.0173,22891328162920,0.1165,8982040570283,-0.1495,1589777540020,-0.3483,4848353137654.0,-0.1214,42893991226325,0.192,18950000000000,,6.730138470503136,1.9633802427344105,3.245742273930988,545.891698962019,-0.7837999999999999,21462.24318726493,0.1141,0.0872,0.136,0.0638,0.2239,0.1598,0.3093904793765126,0.4620292574915098,94.8964507195487,27.979412525215032,44.15423605344595,78.72162719131778,0.3224,0.142,-0.4139,1.4007045387116994,4.101429513297872,3.630841654126761,2.654815945434734,42.42072538529374,94710729465000,1913348070
GAS,Q3/2015,15724333416407,-0.198,3522985794928,-0.1701,2989323406290,-0.2171999999999999,3002293806065,-0.214,2317372514044,-0.2146,54878245708584,0.0314,32576939320779,0.0004,22301306387805,0.0803,5597450505963,-0.4705,1086147413465,-0.528,5397503063295.0,-0.0233999999999999,43883292139326,0.2408,18950000000000,,7.706374058181567,2.5024438496301173,3.9402828356614905,1223.276433154305,-0.2143,22181.13386908064,0.2239999999999999,0.1932,0.2299,0.152,0.3162,0.2318,0.291959658405528,0.4349036510576611,108.75629217596932,40.8290475113612,59.78038923353717,89.80495045379335,0.2505,0.1352,-0.461,1.3638544154185597,4.9912212328048495,5.61912852346334,4.6746652471372405,102.57106715063262,74639283958000,1894398070
GAS,Q2/2015,15769375810001,-0.1568999999999999,3853454421522,-0.1815,3381464277970,-0.1765,3372796951455,-0.1762,2588300329022,-0.1987999999999999,52837549701521,0.0701,31620516697178,0.0891,21217033004343,0.043,6750507892324,-0.1361,1563432776048,-0.4875,4539660227328.0,-0.0162,41547381581869,0.176,18950000000000,,8.879281536083685,3.120706978555867,4.7729906783515474,1366.291683891971,-0.1985,20979.491710777027,0.2444,0.2164,0.2673999999999999,0.1699,0.3429,0.2579,0.2980802626609544,0.4405866482622866,106.21999127587688,43.62292057997984,61.49174909150512,88.3511627643516,0.2717,0.1339,-0.4583,1.3295740227681727,4.679961285036172,4.446327202040013,3.6444506669194174,107.22622945230722,84869033536000,1894398070
GAS,Q1/2015,15532003699593,-0.0331,4049067920782,-0.1113,3344065979664,-0.1619,3371071064998,-0.1566,2583281472025,-0.1816,52968689659839,0.0288,32882300004565,0.0818,20086389655274,-0.0475999999999999,6775617710565,-0.2231,2065412063511,-0.1748999999999999,5819799253067.0,0.0276,38547123543354,0.086,18950000000000,,10.433895864501965,4.094306808805497,5.920261635237636,1363.6423690111762,-0.1813,20347.953344016023,0.2607,0.2213,0.281,0.1712999999999999,0.3736,0.2648,0.2910485432466599,0.4355326020605505,109.05861195294602,48.37686114883354,58.017202070984666,99.4182710307949,0.3268,0.1877,-0.4936,1.4107891972155453,4.205393899446185,4.669624534295289,3.876399112002267,65.56816277963703,109875088060000,1894398070
HPG,Q4/2024,34490982426689,0.0031,4364908953201,-0.0239,3302796466124,-0.0039,3286673463710,-0.0289,2806801098966,-0.0558,224489704917009,0.1955,87078573452172,0.0527,137411131464837,0.3079,75503442847548,0.0558,55882684449477,0.0163999999999999,34338806722745.0,1.5563999999999998,114647455346716,0.1149,63962502000000,0.1,14.093653575546533,1.5390217203518697,,438.81977896455646,-0.1417,17878.38482600915,0.1266,0.1116,0.1624,0.0815,0.1105,0.0583,0.1582605078580224,0.3178437645168084,76.19963094845605,525.3296638872138,152.90050559847862,448.6287892371912,0.9581,0.7236,0.4981,1.895645331247786,2.043746425398434,0.5371666158218655,0.3425322329072692,9.95539130509288,165662880180000,6396250200
HPG,Q3/2024,33956260285527,0.1921,4731176724241,0.3161,3385017591478,0.5906,3412385133844,0.5695,3022946632050,0.5079,211386343928118,0.2183,80841803394106,0.0301,130544540534012,0.3738,68995125104046,0.0761,54180722680952,0.1003999999999999,30612121587612.0,2.214,111779097236460,0.1193,63962502000000,0.1,14.920452961260592,1.534643113522218,9.501823542667704,472.6123177686201,0.3707999999999999,17446.14699414823,0.1393,0.1159999999999999,0.1681,0.089,0.1151,0.0633,0.1624719236792555,0.3131121745936659,90.26822038128546,501.8274301820607,167.44070099003588,424.6549495733103,0.8911,0.7041,0.4814,1.81858609938984,2.122198443879097,0.5890848356160682,0.3607182564086043,10.871309866177016,170779880340000,6396250200
HPG,Q2/2024,39555509827454,0.341,5247480489645,0.6424,3691521124284,1.1525,3733225669765,1.1936,3319263141862,1.2734,206609079731195,0.1723,84466831221789,-0.0051,122142248509406,0.3372,73551241248845,0.0709,53315313650059,0.0302999999999999,24381273588319.0,1.514,108676564894031,0.1105,63962502000000,0.1,19.41248895312696,1.7124115737975063,10.850098583560852,518.9389154698795,1.0667,16974.63009863701,0.1326999999999999,0.1085999999999999,0.1524,0.0839,0.108,0.0583,0.1936388549348275,0.366132070840726,88.88853898860864,440.8647929801587,167.371948757073,362.3813832116944,0.9011,0.6716,0.4108,1.853675944179996,2.109708711909742,0.6023459271245366,0.3854008514461765,10.683626856109774,164383630140000,6396250200
HPG,Q1/2024,30852359591717,0.1604,4153982960597,1.4779,2887667766458,4.8705,3261215356873,5.1296,2870588692991,6.221699999999999,201940225528507,0.1513,94032457790196,0.1009,107907767738311,0.1989999999999999,79314487942852,0.1681,61438295764670,0.2201,17001157012567.0,0.5355,105624580573088,0.0953,58147857000000,,24.118159244002506,1.606878134093263,10.787201836713988,448.7924335716261,5.5652,16497.238963771775,0.1346,0.1263,0.1821,0.093,0.0919,0.0492,0.1583297596878134,0.2870114349696137,112.29014208853128,527.8382740143255,192.5666920944903,447.56172400836647,0.9119,0.7339,0.4054,1.8674852207290376,2.0966502962418803,0.6470214860520185,0.4375027502521659,8.839651927421759,185811068310000,6396250200
HPG,Q4/2023,34383804927755,0.3314,4471610043389,6.0512,3315647348962,2.5853,3384568877748,2.6283,2972779359274,2.4927,187782586563801,0.1024,82716439173043,0.0273,105066147390758,0.1697,71513492904733,0.1463,54981883180636,0.1761,13432674419689.0,0.1348,102836419239379,0.07,58147857000000,,82.36960080879687,1.544112198265285,14.150526211198136,511.2448699999383,2.4927,17674.021829022866,0.13,0.1191,0.1697,0.0863,0.0684,0.038,0.1903393017372032,0.3217455084882376,100.7542217965027,415.0549017870104,149.10332119943942,366.7058023840736,0.826,0.6358,0.301,1.8000465558757952,2.21060693470291,0.6741658085559847,0.4814378834666927,8.209665922167696,172117656720000,5814785700
HPG,Q3/2023,28484087800597,-0.1648,3594806587004,2.5922,2128204982925,2.5747000000000004,2174230121892,2.6725,2004745086782,2.13,173507011684572,-0.0559999999999999,78482566275784,-0.1898,95024445408788,0.0931,64117126047962,-0.1159999999999999,49237590969260,-0.0687,9524697380166.0,-0.2784,99865188256444,0.0182,58147857000000,,-83.80224499827355,1.6353165685419062,19.59311925243385,344.7668048681484,2.13,17161.96484983118,0.1261999999999999,0.1064,0.1668,0.0702,0.0185,0.0103,0.1628824054104038,0.2746453237864588,145.05183910673705,480.46474947073455,182.5302081684544,442.9863804090172,0.7373999999999999,0.5806,0.2837,1.8051475762456184,2.356093366616718,0.7011939907728917,0.4624956507378354,5.551523504925648,159034388895000,5814785700
HPG,Q2/2023,29496383378315,-0.2118,3194986964850,-0.5114,1715017002029,-0.6023,1701886953766,-0.6114,1460042613098,-0.6379,176243321739441,-0.1506,84903568227057,-0.2938,91339753512384,0.0466,68684638366804,-0.2663,51748268155863,-0.0852999999999999,9698392311515.0,-0.3056,97860291061122,-0.0206,58147857000000,0.3,189.5799808653,1.3066330996025708,12.824999280799949,251.0913881311224,-0.6379,16816.31542926767,0.1083,0.0926,0.1489,0.0491,-0.0197999999999999,-0.0102,0.1677589719693006,0.2929026921839718,146.83428694677306,460.1009256525748,193.98127145814613,412.95394114120177,0.8009999999999999,0.6195,0.2506,1.9402786335474245,2.24848822779942,0.770215740088603,0.5256060613492728,4.270804903843264,150021471060000,5814785700
HPG,Q1/2023,26588751786987,-0.3964999999999999,1676437100329,-0.8342,491893455391,-0.9449,532042789767,-0.9404,397497275202,-0.9516,175408611174320,-0.0562,85412137003655,-0.1496,89996474170665,0.0537,67898727221098,-0.0628,50354261925455,0.0885,11071908681549.0,-0.2332999999999999,96437975271673,-0.0255,58147857000000,0.3,14.256779485533285,1.2597733884613544,7.277894161346031,68.35974629331568,-0.9516,16569.302745248377,0.0630999999999999,0.0572,0.1192,0.0144,0.0064,0.0034,0.1538059464424055,0.2657009767080134,136.01702720572123,503.9931722235138,192.95680566278912,447.0533937664459,0.8189,0.629,0.2631,1.8488396936677476,2.2211877765624086,0.7526685983279403,0.5197351502679807,3.203166105710346,156999213900000,5814785700
HPG,Q4/2022,25825731843835,-0.4224,-885249943204,-1.0923,-2091449212982,-1.2601,-2078547921756,-1.2586,-1991548498312,-1.2681,170335521637131,-0.0443,80514710854455,-0.1449,89820810782676,0.0683,62385392809685,-0.1507,46748670400471,0.0686,11837189211663.0,-0.1543,96112939615783,0.0587,58147857000000,0.3,5.846453240583877,1.0684222230870386,4.452537440075186,-342.4973165067803,-1.2063,16510.90554712412,-0.0343,-0.0444,0.0223,-0.0774,0.0904,0.0484999999999999,0.1458501479539717,0.2598253658805126,126.0048963607622,535.4642782698112,185.90638936163188,475.5627852689415,0.7722,0.6024,0.2425,1.8650847169233409,2.294928537896174,0.7377303834366028,0.5545021685142079,0.6184424124306401,120366063990000,5814785700
HPG,Q3/2022,34103341328754,-0.1182,1000727554455,-0.9156,-1351520454161,-1.1233,-1299955296196,-1.1184,-1774133616408,-1.1714,183805111144198,0.0525,96870553001623,0.0095,86934558142575,0.1048,72529758653352,0.0074,52871495029424,0.2195,13199869562990.0,-0.2796,98075482927856,0.1631,58147857000000,0.3,4.45378982741107,1.3401939260740996,3.8388885119875273,-305.10730883994574,-1.1318,16847.272184204314,0.0293,-0.0136,0.0373,-0.0524,0.1959,0.0997,0.1743071287923291,0.3501815408046813,116.39943059751732,559.2238903093455,246.4808849909131,429.14243591594976,0.8741,0.6679,0.2711,1.9651649783521927,2.1440091945850828,0.7306006050004832,0.5364875286359951,1.5223138603886477,105829099740000,5814785700
HPG,Q2/2022,37422054617017,0.0655999999999999,6539622247077,-0.4302,4312596514808,-0.5822999999999999,4379340489328,-0.5769,4032232311020,-0.5852,207496628090862,0.2984,120220561631693,0.4585,87276066459169,0.1278,93614175927244,0.3502,56575628198553,0.4049,13967051014643.0,-0.1531,99915401148975,0.3505,44729227060000,,4.714924276611391,1.7042809814883393,3.870109816558326,693.4446975440557,-0.6809000000000001,17161.695447594742,0.1748,0.1362,0.181,0.1075,0.345,0.1632999999999999,0.1902766006917298,0.3940689320386581,113.69384013193356,576.710557189812,300.88149513792723,389.5229021838184,1.0767,0.7008,0.2527,2.1121685837572977,1.9287438337447769,0.6694120719162955,0.4781946318871783,9.44280755988859,113388321150000,5814785700
HPG,Q1/2022,44058146671026,0.4132,10108326381223,0.2353,8924403779643,0.1614999999999999,8922103855907,0.1602,8216960357730,0.1776,185847109194471,0.3372,100439719965356,0.5708,85407389229115,0.1382,72447609869307,0.4065999999999999,46260963681821,0.2405,14441561362127.0,-0.3206,98957937963037,0.4943,44729227060000,0.35,5.996867374809268,2.281489282959769,4.888757942876149,1413.1149076964264,-0.0941,16993.446267394,0.2294,0.2161,0.2541,0.1863,0.4325,0.2198999999999999,0.2420224873125166,0.474080592942163,73.57943844521701,441.7150414707411,247.09312241311324,268.20135750284487,0.878,0.6082,0.1402,1.966523582764933,2.1388983985064973,0.8337548950716377,0.6392110095034109,18.756963045756017,124436413980000,5814785700
HPG,Q4/2021,44710731501475,0.7343999999999999,9587409683943,0.5297999999999999,8040286636164,0.508,8038356261876,0.5081,7427443249985,0.6015,178235973830248,0.3553,94154411120305,0.6576000000000001,84081562709943,0.1253999999999999,73459315876441,0.4134,43747643082356,0.1888,13996480970369.0,-0.3111,90780176983438,0.5329,44729227060000,0.35,7.438743422721206,2.801678694240576,6.118966455731537,1660.5346745701177,0.1863,20260.888510522585,0.2144,0.1939,0.2289,0.1659,0.4603,0.2229,0.2534052753722761,0.4948706527025024,68.15346150761,457.978202383207,250.29669642568464,275.8349674651324,0.9634,0.6302,0.1818,2.06498320913117,2.0380121187672797,0.7081459521838157,0.5541506573063967,16.258192342301538,193677553169800,4472922706
HPG,Q3/2021,38673828690685,0.5667,11860898846413,1.2946,10961075848180,1.5846,10978756069697,1.57,10351739079315,1.7438,174643274131664,0.4867,95958382276120,1.2151,78684891855544,0.0611,71995624227147,1.0021,43356751775423,0.8068000000000001,18321965895018.0,-0.3093,84325684009499,0.5335,44729227060000,0.35,8.724235499443655,2.968294906144795,6.833005328943502,2314.312086240419,1.0325,18810.151252652788,0.3067,0.3013,0.3415999999999999,0.2676,0.456,0.2175,0.23126654651994,0.4391456987553114,78.30876345869251,584.0603273631314,333.237681293358,329.1314095284659,1.0711,0.7242000000000001,0.3112999999999999,2.0968296619802063,1.9336573738896128,0.6938194969303687,0.4836011172788009,19.569189043282805,188757338193200,4472922706
HPG,Q2/2021,35118355099565,0.7195999999999999,11477059063597,2.0973,10323744211031,2.3507,10349452188126,2.3431,9721406525008,2.5443,159809151198694,0.4186999999999999,82425689816656,1.1123,77383461382038,0.0511,69333019977602,1.0659,40271515461442,0.8294,16491692123337.0,-0.3777,73984439097755,0.4071,44729227060000,0.62,11.329996650752708,3.121331039641796,8.465243444708552,2173.390233631281,1.6254,16499.371372640482,0.3268,0.3118,0.3547,0.2775,0.3982,0.185,0.2350693671219594,0.4067907306880735,73.21842043028505,521.4890919452922,281.46471033253624,313.242802043041,1.16,0.7568,0.3265999999999999,2.1526750585139967,1.8620412150144052,0.6147412231048204,0.4590451827675571,20.772755415274236,255403886512600,4472922706
HPG,Q1/2021,31176874687620,0.621,8183041939039,1.1746,7683336750890,1.9151,7690213194491,1.8942,6977554343152,2.0533,138982269644710,0.2976,63943158727826,0.8733,75039110916884,0.0283,51504077676628,0.7389,37292384217221,0.7674,21256631609278.0,-0.225,66221560358804,0.3228,33132826590000,0.2,10.761833331282268,2.4486948972065288,7.913073623109326,1559.954151184476,0.8847,14765.175491236178,0.2625,0.2666,0.3132999999999999,0.2246999999999999,0.3131,0.148,0.2305182999371614,0.3699631002913514,74.63053105181902,428.8900084448185,185.16102093136467,318.3595185652729,1.0987,0.8390000000000001,0.4640999999999999,2.116277265398976,1.910128021135596,0.7027129629821874,0.4820083984675547,15.713484402768218,210674659452600,4472922706
HPG,Q4/2020,25778071108467,0.4341,6267237451235,1.2101,5331723244982,1.3501,5330249297734,1.3327,4637854585297,1.4193,131511436895020,0.292,56800328871828,0.8640000000000001,74711108023192,0.0475999999999999,51975217453875,0.9252,36798465672104,1.1855,20316430635228.0,-0.2477,59219788805917,0.2392,33132826590000,0.2,9.923315037977954,1.940884508342584,7.48004531138792,1399.7763132882772,1.0161,17825.822257315896,0.2430999999999999,0.2325,0.2862,0.1808,0.2523999999999999,0.1158,0.2070663357104495,0.3402488524020179,74.35688601202342,442.1171131030037,198.9356001181554,317.5383989968717,1.2207,0.9143,0.5457,2.180239056254818,1.8191788452924147,0.5870779986578214,0.4198750003744137,11.145626960124504,182561874510900,3313282659
HPG,Q3/2020,24685562425834,0.6362,5169065317942,0.9131,4240988207081,0.9864,4271871636028,0.9769,3772707270949,1.15,117472262169551,0.2055,43319362756352,0.4206,74152899413199,0.1075,35959335130297,0.4674,23997067430441,0.3767,26525656068258.0,-0.0137,54987270970996,0.1941,33132826590000,0.2,9.21638951043875,1.5316235906563256,7.176496407972591,1138.6614603197363,0.7917000000000001,16538.851158852187,0.2094,0.195,0.2428,0.1533,0.2132,0.1002,0.2145484257923053,0.3804468678490758,68.35865559558621,390.3378953834581,168.72635621844705,289.9701947605972,1.1364,0.8229000000000001,0.5607,2.127151939438408,1.8800076613000725,0.6212581242112772,0.4009712393942115,11.08343999347066,129715016099850,3313282659
HPG,Q2/2020,20422201946373,0.3064,3705502285684,0.2242,3081032846691,0.2476,3095721382125,0.2484,2742826923551,0.3477,112644200672558,0.211,39021211004177,0.3339,73622989668381,0.1546,33561295345821,0.5002,22013921358872,0.5710000000000001,26502329052721.0,0.0042,52580576274016,0.1881,27610741150000,,8.273988701522892,1.3257153975944596,7.140347207748394,827.827627715538,0.1231,15816.549279982815,0.1814,0.1772,0.233,0.1349,0.1813,0.0853999999999999,0.1858649151852236,0.337192734323954,79.1505270133872,440.1567760708044,169.1474854405403,350.1598176436513,1.1423,0.8114,0.5804,2.1238180809394165,1.8754146423986424,0.5440172400020742,0.361946500030267,9.09098275180039,102380434163100,3313282659
HPG,Q1/2020,19232707946043,0.2853,3763058371654,0.4357999999999999,2635683845405,0.2214999999999999,2657091220016,0.2239,2285286919162,0.2689999999999999,107108967116223,0.2609,34134100270691,0.2166,72974866845532,0.2827,29619287506417,0.3542,21100126947016,0.7877,27426270704652.0,0.3146,50063408905154,0.186,27610741150000,0.3,8.715987760343546,1.3745956030782465,7.590081428487953,827.6803968233935,0.2689999999999999,18065.717606854243,0.1957,0.1632,0.2198999999999999,0.1198,0.175,0.0841,0.1841334833191343,0.3696354531774442,78.93794897370498,459.6965486941817,154.91348235581427,383.7210153120724,1.1395,0.8258,0.6705,2.081351052307421,1.8776039796108053,0.4922384335692513,0.2625034708539668,8.792940602546707,77862290043000,2761074115
