Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Vietnam,VNM,2010,Voice and Accountability: Percentile Rank,VA.PER.RNK,7.5829381942749
Vietnam,VNM,2009,Voice and Accountability: Percentile Rank,VA.PER.RNK,8.05687236785889
Vietnam,VNM,2008,Voice and Accountability: Percentile Rank,VA.PER.RNK,8.17307662963867
Vietnam,VNM,2007,Voice and Accountability: Percentile Rank,VA.PER.RNK,8.17307662963867
Vietnam,VNM,2006,Voice and Accountability: Percentile Rank,VA.PER.RNK,7.692307472229
Vietnam,VNM,2005,Voice and Accountability: Percentile Rank,VA.PER.RNK,8.65384578704834
Vietnam,VNM,2004,Voice and Accountability: Percentile Rank,VA.PER.RNK,9.13461494445801
Vietnam,VNM,2003,Voice and Accountability: Percentile Rank,VA.PER.RNK,8.4577112197876
Vietnam,VNM,2002,Voice and Accountability: Percentile Rank,VA.PER.RNK,8.95522403717041
Vietnam,VNM,2000,Voice and Accountability: Percentile Rank,VA.PER.RNK,12.4378108978271
Vietnam,VNM,1998,Voice and Accountability: Percentile Rank,VA.PER.RNK,10.4477615356445
Vietnam,VNM,1996,Voice and Accountability: Percentile Rank,VA.PER.RNK,16
Vietnam,VNM,2021,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,7.72946882247925
Vietnam,VNM,2020,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,5.31400966644287
Vietnam,VNM,2019,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,6.7632851600647
Vietnam,VNM,2018,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,5.31400966644287
Vietnam,VNM,2017,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,5.9113302230835
Vietnam,VNM,2016,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,5.9113302230835
Vietnam,VNM,2015,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,5.41871929168701
Vietnam,VNM,2014,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,5.41871929168701
Vietnam,VNM,2013,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,5.16431903839111
Vietnam,VNM,2012,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,5.16431903839111
Vietnam,VNM,2011,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,5.16431903839111
Vietnam,VNM,2010,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,4.7393364906311
Vietnam,VNM,2009,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,6.16113758087158
Vietnam,VNM,2008,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,5.76923084259033
Vietnam,VNM,2007,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,5.28846168518066
Vietnam,VNM,2006,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,6.73076915740967
Vietnam,VNM,2005,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,5.76923084259033
Vietnam,VNM,2004,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,5.76923084259033
Vietnam,VNM,2003,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,3.98009943962097
Vietnam,VNM,2002,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,3.48258709907532
Vietnam,VNM,2000,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,6.46766185760498
Vietnam,VNM,1998,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,3.98009943962097
Vietnam,VNM,1996,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,10
Vietnam,VNM,2021,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,19.8067626953125
Vietnam,VNM,2020,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,16.425121307373
Vietnam,VNM,2019,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,15.9420289993286
Vietnam,VNM,2018,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,13.043478012085
Vietnam,VNM,2017,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,13.7931032180786
Vietnam,VNM,2016,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,14.7783250808716
Vietnam,VNM,2015,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,16.2561569213867
Vietnam,VNM,2014,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,14.7783250808716
Vietnam,VNM,2013,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,15.023473739624
Vietnam,VNM,2012,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,14.5539903640747
Vietnam,VNM,2011,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,12.6760559082031
Vietnam,VNM,2010,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,12.3222751617432
Vietnam,VNM,2009,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,11.3744077682495
Vietnam,VNM,2008,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,12.0192308425903
Vietnam,VNM,2007,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,10.0961542129517
Vietnam,VNM,2006,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,9.13461494445801
Vietnam,VNM,2005,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,13.942307472229
Vietnam,VNM,2004,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,18.269229888916
Vietnam,VNM,2003,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,11.9402980804443
Vietnam,VNM,2002,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,13.9303483963013
Vietnam,VNM,2000,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,21.8905467987061
Vietnam,VNM,1998,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,17.9104480743408
Vietnam,VNM,1996,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,25
Vietnam,VNM,2021,Voice and Accountability: Standard Error,VA.STD.ERR,0.130039811134338
Vietnam,VNM,2020,Voice and Accountability: Standard Error,VA.STD.ERR,0.126750513911247
Vietnam,VNM,2019,Voice and Accountability: Standard Error,VA.STD.ERR,0.120724067091942
Vietnam,VNM,2018,Voice and Accountability: Standard Error,VA.STD.ERR,0.12612321972847
Vietnam,VNM,2017,Voice and Accountability: Standard Error,VA.STD.ERR,0.123780347406864
Vietnam,VNM,2016,Voice and Accountability: Standard Error,VA.STD.ERR,0.125741496682167
Vietnam,VNM,2015,Voice and Accountability: Standard Error,VA.STD.ERR,0.130128860473633
Vietnam,VNM,2014,Voice and Accountability: Standard Error,VA.STD.ERR,0.127795800566673
Vietnam,VNM,2013,Voice and Accountability: Standard Error,VA.STD.ERR,0.110641151666641
Vietnam,VNM,2012,Voice and Accountability: Standard Error,VA.STD.ERR,0.112144351005554
Vietnam,VNM,2011,Voice and Accountability: Standard Error,VA.STD.ERR,0.112237073481083
Vietnam,VNM,2010,Voice and Accountability: Standard Error,VA.STD.ERR,0.113881908357143
Vietnam,VNM,2009,Voice and Accountability: Standard Error,VA.STD.ERR,0.115316621959209
Vietnam,VNM,2008,Voice and Accountability: Standard Error,VA.STD.ERR,0.113508991897106
Vietnam,VNM,2007,Voice and Accountability: Standard Error,VA.STD.ERR,0.116779685020447
Vietnam,VNM,2006,Voice and Accountability: Standard Error,VA.STD.ERR,0.115202136337757
Vietnam,VNM,2005,Voice and Accountability: Standard Error,VA.STD.ERR,0.149609610438347
Vietnam,VNM,2004,Voice and Accountability: Standard Error,VA.STD.ERR,0.150907725095749
Vietnam,VNM,2003,Voice and Accountability: Standard Error,VA.STD.ERR,0.157153591513634
Vietnam,VNM,2002,Voice and Accountability: Standard Error,VA.STD.ERR,0.164575070142746
Vietnam,VNM,2000,Voice and Accountability: Standard Error,VA.STD.ERR,0.202820122241974
Vietnam,VNM,1998,Voice and Accountability: Standard Error,VA.STD.ERR,0.214446097612381
Vietnam,VNM,1996,Voice and Accountability: Standard Error,VA.STD.ERR,0.208809837698936
Vietnam,VNM,2022,"Internally displaced persons, new displacement associated with disasters (number of cases)",VC.IDP.NWDS,353000
Vietnam,VNM,2021,"Internally displaced persons, new displacement associated with disasters (number of cases)",VC.IDP.NWDS,780000
Vietnam,VNM,2020,"Internally displaced persons, new displacement associated with disasters (number of cases)",VC.IDP.NWDS,1264000
Vietnam,VNM,2019,"Internally displaced persons, new displacement associated with disasters (number of cases)",VC.IDP.NWDS,89000
Vietnam,VNM,2018,"Internally displaced persons, new displacement associated with disasters (number of cases)",VC.IDP.NWDS,143000
Vietnam,VNM,2017,"Internally displaced persons, new displacement associated with disasters (number of cases)",VC.IDP.NWDS,633000
Vietnam,VNM,2016,"Internally displaced persons, new displacement associated with disasters (number of cases)",VC.IDP.NWDS,81000
Vietnam,VNM,2015,"Internally displaced persons, new displacement associated with disasters (number of cases)",VC.IDP.NWDS,9600
Vietnam,VNM,2014,"Internally displaced persons, new displacement associated with disasters (number of cases)",VC.IDP.NWDS,68000
Vietnam,VNM,2013,"Internally displaced persons, new displacement associated with disasters (number of cases)",VC.IDP.NWDS,1040000
Vietnam,VNM,2012,"Internally displaced persons, new displacement associated with disasters (number of cases)",VC.IDP.NWDS,15000
Vietnam,VNM,2011,"Internally displaced persons, new displacement associated with disasters (number of cases)",VC.IDP.NWDS,230000
Vietnam,VNM,2010,"Internally displaced persons, new displacement associated with disasters (number of cases)",VC.IDP.NWDS,442000
Vietnam,VNM,2009,"Internally displaced persons, new displacement associated with disasters (number of cases)",VC.IDP.NWDS,187000
Vietnam,VNM,2008,"Internally displaced persons, new displacement associated with disasters (number of cases)",VC.IDP.NWDS,106000
Vietnam,VNM,2011,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,1.53708384848421
Vietnam,VNM,2010,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,1.52841154613334
Vietnam,VNM,2009,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,1.42571500171031
Vietnam,VNM,2008,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,1.27574205341502
Vietnam,VNM,2007,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,1.37797161481113
Vietnam,VNM,2006,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,1.24833534689944
Vietnam,VNM,2005,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,1.26650646261985
Vietnam,VNM,2004,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,1.29143987424364
Vietnam,VNM,2003,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,1.29977205692469
Vietnam,VNM,2002,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,1.32312681328516
Vietnam,VNM,2001,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,1.25786515739385
Vietnam,VNM,2020,Human Capital Index (HCI) (scale 0-1),HD.HCI.OVRL,0.689964532852173
Vietnam,VNM,2018,Human Capital Index (HCI) (scale 0-1),HD.HCI.OVRL,0.687239348888397
Vietnam,VNM,2017,Human Capital Index (HCI) (scale 0-1),HD.HCI.OVRL,0.666
Vietnam,VNM,2010,Human Capital Index (HCI) (scale 0-1),HD.HCI.OVRL,0.656642436981201
Vietnam,VNM,2020,"Human Capital Index (HCI), Female (scale 0-1)",HD.HCI.OVRL.FE,0.727666437625885
Vietnam,VNM,2018,"Human Capital Index (HCI), Female (scale 0-1)",HD.HCI.OVRL.FE,0.725250840187073
Vietnam,VNM,2010,"Human Capital Index (HCI), Female (scale 0-1)",HD.HCI.OVRL.FE,0.680296421051025
Vietnam,VNM,2020,"Human Capital Index (HCI), Lower Bound (scale 0-1)",HD.HCI.OVRL.LB,0.671133279800415
Vietnam,VNM,2018,"Human Capital Index (HCI), Lower Bound (scale 0-1)",HD.HCI.OVRL.LB,0.669004619121552
Vietnam,VNM,2017,"Human Capital Index (HCI), Lower Bound (scale 0-1)",HD.HCI.OVRL.LB,0.646
Vietnam,VNM,2010,"Human Capital Index (HCI), Lower Bound (scale 0-1)",HD.HCI.OVRL.LB,0.640995740890503
Vietnam,VNM,2020,"Human Capital Index (HCI), Female, Lower Bound (scale 0-1)",HD.HCI.OVRL.LB.FE,0.707101047039032
Vietnam,VNM,2018,"Human Capital Index (HCI), Female, Lower Bound (scale 0-1)",HD.HCI.OVRL.LB.FE,0.70515501499176
Vietnam,VNM,2010,"Human Capital Index (HCI), Female, Lower Bound (scale 0-1)",HD.HCI.OVRL.LB.FE,0.663888156414032
Vietnam,VNM,2020,"Human Capital Index (HCI), Male, Lower Bound (scale 0-1)",HD.HCI.OVRL.LB.MA,0.632709205150604
Vietnam,VNM,2018,"Human Capital Index (HCI), Male, Lower Bound (scale 0-1)",HD.HCI.OVRL.LB.MA,0.631243348121643
Vietnam,VNM,2010,"Human Capital Index (HCI), Male, Lower Bound (scale 0-1)",HD.HCI.OVRL.LB.MA,0.615360260009766
Vietnam,VNM,2020,"Human Capital Index (HCI), Male (scale 0-1)",HD.HCI.OVRL.MA,0.654776275157928
Vietnam,VNM,2018,"Human Capital Index (HCI), Male (scale 0-1)",HD.HCI.OVRL.MA,0.652676463127136
Vietnam,VNM,2010,"Human Capital Index (HCI), Male (scale 0-1)",HD.HCI.OVRL.MA,0.634341835975647
Vietnam,VNM,2020,"Human Capital Index (HCI), Upper Bound (scale 0-1)",HD.HCI.OVRL.UB,0.708236813545227
Vietnam,VNM,2018,"Human Capital Index (HCI), Upper Bound (scale 0-1)",HD.HCI.OVRL.UB,0.705158889293671
Vietnam,VNM,2017,"Human Capital Index (HCI), Upper Bound (scale 0-1)",HD.HCI.OVRL.UB,0.684
Vietnam,VNM,2010,"Human Capital Index (HCI), Upper Bound (scale 0-1)",HD.HCI.OVRL.UB,0.671953797340393
Vietnam,VNM,2020,"Human Capital Index (HCI), Female, Upper Bound (scale 0-1)",HD.HCI.OVRL.UB.FE,0.74768590927124
Vietnam,VNM,2018,"Human Capital Index (HCI), Female, Upper Bound (scale 0-1)",HD.HCI.OVRL.UB.FE,0.744960725307465
Vietnam,VNM,2010,"Human Capital Index (HCI), Female, Upper Bound (scale 0-1)",HD.HCI.OVRL.UB.FE,0.696426212787628
Vietnam,VNM,2020,"Human Capital Index (HCI), Male, Upper Bound (scale 0-1)",HD.HCI.OVRL.UB.MA,0.675548493862152
Vietnam,VNM,2018,"Human Capital Index (HCI), Male, Upper Bound (scale 0-1)",HD.HCI.OVRL.UB.MA,0.673113107681274
Vietnam,VNM,2010,"Human Capital Index (HCI), Male, Upper Bound (scale 0-1)",HD.HCI.OVRL.UB.MA,0.653845369815826
Vietnam,VNM,2022,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,1
Vietnam,VNM,2021,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,1
Vietnam,VNM,2020,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,1
Vietnam,VNM,2019,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,1
Vietnam,VNM,2018,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,1
Vietnam,VNM,2017,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,1
Vietnam,VNM,2016,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,1
Vietnam,VNM,2015,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,1
Vietnam,VNM,2014,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,1
Vietnam,VNM,2013,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,1
Vietnam,VNM,2012,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,0
Vietnam,VNM,2011,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,0
Vietnam,VNM,2010,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,0
Vietnam,VNM,2009,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,0
Vietnam,VNM,2008,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,0
Vietnam,VNM,2007,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,0
Vietnam,VNM,2006,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,0
Vietnam,VNM,2005,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,0
Vietnam,VNM,2004,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,0
Vietnam,VNM,2003,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,0
Vietnam,VNM,2002,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,0
Vietnam,VNM,2001,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,0
Vietnam,VNM,2000,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,0
Vietnam,VNM,1999,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,0
Vietnam,VNM,1998,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,0
Vietnam,VNM,1997,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,0
Vietnam,VNM,1996,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,0
Vietnam,VNM,1995,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,0
Vietnam,VNM,1994,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,0
Vietnam,VNM,1993,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,0
Vietnam,VNM,1992,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,0
Vietnam,VNM,1991,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,0
Vietnam,VNM,1990,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,0
Vietnam,VNM,1989,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,0
Vietnam,VNM,1988,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,0
Vietnam,VNM,1987,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,0
Vietnam,VNM,1986,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,0
Vietnam,VNM,1985,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,0
Vietnam,VNM,1984,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,0
Vietnam,VNM,1983,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,0
Vietnam,VNM,1982,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,0
Vietnam,VNM,1981,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,0
Vietnam,VNM,1980,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,0
Vietnam,VNM,1979,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,0
Vietnam,VNM,1978,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,0
Vietnam,VNM,1977,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,0
Vietnam,VNM,1976,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,0
Vietnam,VNM,1975,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,0
Vietnam,VNM,1974,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,0
Vietnam,VNM,1973,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,0
Vietnam,VNM,1972,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,0
Vietnam,VNM,1971,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,0
Vietnam,VNM,1970,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,0
Vietnam,VNM,2022,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,1
Vietnam,VNM,2021,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,1
Vietnam,VNM,2020,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,1
Vietnam,VNM,2019,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,1
Vietnam,VNM,2018,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,1
Vietnam,VNM,2017,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,1
Vietnam,VNM,2016,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,1
Vietnam,VNM,2015,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,1
Vietnam,VNM,2014,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,1
Vietnam,VNM,2013,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,1
Vietnam,VNM,2012,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,1
Vietnam,VNM,2011,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,1
Vietnam,VNM,2010,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,1
Vietnam,VNM,2009,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,1
Vietnam,VNM,2008,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,1
Vietnam,VNM,2007,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,1
Vietnam,VNM,2006,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,1
Vietnam,VNM,2005,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,1
Vietnam,VNM,2004,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,1
Vietnam,VNM,2003,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,1
Vietnam,VNM,2002,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,1
Vietnam,VNM,2001,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,1
Vietnam,VNM,2000,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,1
Vietnam,VNM,1999,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,1
Vietnam,VNM,1998,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,1
Vietnam,VNM,1997,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,1
Vietnam,VNM,1996,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,1
Vietnam,VNM,1995,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,1
Vietnam,VNM,1994,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,1
Vietnam,VNM,1993,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,0
Vietnam,VNM,1992,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,0
Vietnam,VNM,1991,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,0
Vietnam,VNM,1990,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,0
Vietnam,VNM,1989,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,0
Vietnam,VNM,1988,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,0
Vietnam,VNM,1987,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,0
Vietnam,VNM,1986,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,0
Vietnam,VNM,1985,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,0
Vietnam,VNM,1984,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,0
Vietnam,VNM,1983,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,0
Vietnam,VNM,1982,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,0
Vietnam,VNM,1981,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,0
